technology_id,technology,year,technology_description,main_output_name,main_output_unit,capacity_unit,investment_per_unit_of_capacity_new_amount,investment_per_unit_of_capacity_new_unit,investment_per_unit_of_capacity_new_lower_limit,investment_per_unit_of_capacity_new_upper_limit,investment_per_unit_of_capacity_new_source,investment_per_unit_of_capacity_new_comment,investment_per_unit_of_capacity_refurbishment_amount,investment_per_unit_of_capacity_refurbishment_unit,investment_per_unit_of_capacity_refurbishment_lower_limit,investment_per_unit_of_capacity_refurbishment_upper_limit,investment_per_unit_of_capacity_refurbishment_source,investment_per_unit_of_capacity_refurbishment_comment,annual_operating_and_maintenance_costs_per_unit_of_capacity_amount,annual_operating_and_maintenance_costs_per_unit_of_capacity_unit,annual_operating_and_maintenance_costs_per_unit_of_capacity_amount_lower_limit,annual_operating_and_maintenance_costs_per_unit_of_capacity_amount_upper_limit,annual_operating_and_maintenance_costs_per_unit_of_capacity_amount_source,annual_operating_and_maintenance_costs_per_unit_of_capacity_amount_comment,technical_lifetime_amount,technical_lifetime_unit,technical_lifetime_lower_limit,technical_lifetime_upper_limit,technical_lifetime_source,technical_lifetime_comment,name_of_input_1,input_1_amount,input_1_unit,input_1_lower_limit,input_1_upper_limit,input_1_source,input_1_comment,name_of_input_2,input_2_amount,input_2_unit,input_2_lower_limit,input_2_upper_limit,input_2_source,input_2_comment,name_of_input_3,input_3_amount,input_3_unit,input_3_lower_limit,input_3_upper_limit,input_3_source,input_3_comment,name_of_input_4,input_4_amount,input_4_unit,input_4_lower_limit,input_4_upper_limit,input_4_source,input_4_comment,name_of_input_5,input_5_amount,input_5_unit,input_5_lower_limit,input_5_upper_limit,input_5_source,input_5_comment,name_of_input_6,input_6_amount,input_6_unit,input_6_lower_limit,input_6_upper_limit,input_6_source,input_6_comment,name_of_input_7,input_7_amount,input_7_unit,input_7_lower_limit,input_7_upper_limit,input_7_source,input_7_comment,name_of_input_8,input_8_amount,input_8_unit,input_8_lower_limit,input_8_upper_limit,input_8_source,input_8_comment,name_of_input_9,input_9_amount,input_9_unit,input_9_lower_limit,input_9_upper_limit,input_9_source,input_9_comment,name_of_input_10,input_10_amount,input_10_unit,input_10_lower_limit,input_10_upper_limit,input_10_source,input_10_comment,name_of_input_11,input_11_amount,input_11_unit,input_11_lower_limit,input_11_upper_limit,input_11_source,input_11_comment,name_of_input_12,input_12_amount,input_12_unit,input_12_lower_limit,input_12_upper_limit,input_12_source,input_12_comment,name_of_output_1,output_1_amount,output_1_unit,output_1_lower_limit,output_1_upper_limit,output_1_source,output_1_comment,name_of_output_2,output_2_amount,output_2_unit,output_2_lower_limit,output_2_upper_limit,output_2_source,output_2_comment,name_of_output_3,output_3_amount,output_3_unit,output_3_lower_limit,output_3_upper_limit,output_3_source,output_3_comment,name_of_output_4,output_4_amount,output_4_unit,output_4_lower_limit,output_4_upper_limit,output_4_source,output_4_comment,name_of_output_5,output_5_amount,output_5_unit,output_5_lower_limit,output_5_upper_limit,output_5_source,output_5_comment,name_of_output_6,output_6_amount,output_6_unit,output_6_lower_limit,output_6_upper_limit,output_6_source,output_6_comment,name_of_output_7,output_7_amount,output_7_unit,output_7_lower_limit,output_7_upper_limit,output_7_source,output_7_comment,name_of_output_8,output_8_amount,output_8_unit,output_8_lower_limit,output_8_upper_limit,output_8_source,output_8_comment,name_of_output_9,output_9_amount,output_9_unit,output_9_lower_limit,output_9_upper_limit,output_9_source,output_9_comment,name_of_output_10,output_10_amount,output_10_unit,output_10_lower_limit,output_10_upper_limit,output_10_source,output_10_comment,name_of_output_11,output_11_amount,output_11_unit,output_11_lower_limit,output_11_upper_limit,output_11_source,output_11_comment,name_of_output_12,output_12_amount,output_12_unit,output_12_lower_limit,output_12_upper_limit,output_12_source,output_12_comment,co2_emissions_amount,co2_emissions_unit,co2_emissions_lower_limit,co2_emissions_upper_limit,co2_emissions_source,co2_emissions_comment,ch4_emissions_amount,ch4_emissions_unit,ch4_emissions_lower_limit,ch4_emissions_upper_limit,ch4_emissions_source,ch4_emissions_comment,n2o_emissions_amount,n2o_emissions_unit,n2o_emissions_lower_limit,n2o_emissions_upper_limit,n2o_emissions_source,n2o_emissions_comment,f_gases_emissions_amount,f_gases_emissions_unit,f_gases_emissions_lower_limit,f_gases_emissions_upper_limit,f_gases_emissions_source,f_gases_emissions_comment,trl_value,trl_source,trl_comment,main_output_id,input_1_id,input_2_id,input_3_id,input_4_id,input_5_id,input_6_id,input_7_id,input_8_id,input_9_id,input_10_id,input_11_id,input_12_id,output_1_id,output_2_id,output_3_id,output_4_id,output_5_id,output_6_id,output_7_id,output_8_id,output_9_id,output_10_id,output_11_id,output_12_id
TC0011,Electric cold-top furnace,2030,Thermally efficient furnace which relies on electricity for replacing air/ful or oxy/fuel furnace. Resistive heating by submerged electrodes. ,glass (molten),kt,kt molten glass/yr,0.35,MEUR2017,0.25,0.5,"Reynolds (2019), PB & DNV GL (2015b), Meuleman (2017) ",0,0,0,0,0,0,0,0.0105,MEUR2017,0,0,0,3% of CAPEX assumed,7,yr,6,8,0,0,electricity,4160,GJ,0,0,"Papadogeorgos & Schure (2019), Decarbonisation options for the Dutch container and tableware glass industry, PBL and TNO Energy Transition.",Using data model technolog 10. Included: electricity use for batch mixing of 48 GJ/t melt ,cullet,0.5,kt,0,0,"Papadogeorgos & Schure, 2019",0,batch minerals,0.5,kt,0,0,"Papadogeorgos & Schure, 2019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass (molten),1,kt,0,0,"Papadogeorgos & Schure, 2019",0,0,0,0,0,0,"Papadogeorgos & Schure, 2019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394,kt,0,0,0,only process emissions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7, https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/230949/D13_951813__Ricardo_AEA_Industrial_Decarbonisation_Literature_Review_201___.pdf ,0,CD0175,CD0030,CD0176,CD0172,0,0,0,0,0,0,0,0,0,CD0175,0,0,0,0,0,0,0,0,0,0,0
TC0012,OPTIMELT TCR Plus CG,2025,"Advanced heat recovery for oxy/fuel fired glass furnaces, where the input gas is converted into a hot syngas, applied for container glass (CG) production with high cullet rate, 10% electric boosting, and including oxygen preheating (Plus). ",glass (molten),kt,kt molten glass/yr,0.19,MEUR2017,0.18,0.2,https://lifeoptimelt.com/pdf/Furnace%20Solutions%20C%20OPTIMELT%20TCR%20FINAL.pdf,15 MEUR for a regular 100 kt/yr furnace and 3.5-4.5 MEUR extra for the Optimelt (add-on to oxy/fuel furnace). ,0,0,0,0,0,0,0.0057,MEUR2017,0,0,0,3% of CAPEX assumed,17,yr,15,20,0,0,natural gas,3000,GJ,0,0,"Papadogeorgos & Schure (2019), Decarbonisation options for the Dutch container and tableware glass industry, PBL and TNO Energy Transition.","Using data model technology 9 with 10% electricity, 76% cullet, 100% oxygen",electricity,210,GJ,0,0,"Papadogeorgos & Schure, 2019",Included: electricity use for batch mixing of 48 GJ/t melt ,oxygen (gas),0.258,kt,0,0,"Papadogeorgos & Schure, 2019",192.9 m3/tn,cullet,0.763,kt,0,0,"Papadogeorgos & Schure, 2019",0,batch minerals,0.244,kt,0,0,"Mass balance, Papadogeorgos & Schure, 2019","62.3% silica, 18.4% soda ash (sodium carbonate), 7.8% limestone (calcium carbonate), 10.9% dolomite and 0.6% sodium sulphate assumed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass (molten),1,kt,0,0,"Papadogeorgos & Schure, 2019",0,flue gas,328,GJ,0,0,"Papadogeorgos & Schure, 2019","20%of flue gas recycled for internally making syngas, part of rest for preheating options. T_flue=350 Celsius",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,kt,0,0,0,"emission factor natural gas 56.6 kg/GJ accounts for 85% of emissions, process emissions another 15% (10-15%)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,https://www.lifeoptimelt.com/pdf/Furnace%20Solutions%20C%20OPTIMELT%20TCR%20FINAL.pdf,0,CD0175,CD0026,CD0030,CD0048,CD0176,CD0172,0,0,0,0,0,0,0,CD0175,CD0174,0,0,0,0,0,0,0,0,0,0
TC0013,OPTIMELT TCR Tableware,2019,"Advanced heat recovery for oxy/fuel fired glass furnaces, where the input gas is converted into a hot syngas. Applied to tableware production, with 50% cullet rate and 5% electric boosting",glass (molten),kt,kt molten glass/yr,0.19,MEUR2017,0.18,0.2,https://lifeoptimelt.com/pdf/Furnace%20Solutions%20C%20OPTIMELT%20TCR%20FINAL.pdf,"Includes the purchase cost of oxyfuel, ORC  system and new regenerators",0,0,0,0,0,0,0.0057,MEUR2017,0,0,0,3% of CAPEX assumed,17,yr,15,20,0,0,natural gas,3840,GJ,0,0,"Papadogeorgos & Schure (2019), Decarbonisation options for the Dutch container and tableware glass industry, PBL and TNO Energy Transition.","Using data model technology 7 with 5% electricity, 50% cullet, 100% oxygen",electricity,244,GJ,0,0,"Papadogeorgos & Schure, 2019",Included: electricity use for batch mixing of 48 GJ/t melt ,oxygen (gas),0.307,kt,0,0,"Papadogeorgos & Schure, 2019",229 m3/tn,cullet,0.5,kt,0,0,"Papadogeorgos & Schure, 2019",0,batch minerals,0.5,kt,0,0,"Mass balance, Papadogeorgos & Schure, 2019","62.3% silica, 18.4% soda ash (sodium carbonate), 7.8% limestone (calcium carbonate), 10.9% dolomite and 0.6% sodium sulphate assumed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass (molten),1,kt,0,0,"Papadogeorgos & Schure, 2019",0,flue gas,865,GJ,0,0,"Papadogeorgos & Schure, 2019","20%of flue gas recycled for internally making syngas, being the system's fuel. T_flue=600 Celsius",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256,kt,0,0,0,"emission factor natural gas 56.6 kg/GJ accounts for 85% of emissions, process emissions another 15% (10-15%)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CD0175,CD0026,CD0030,CD0048,CD0176,CD0172,0,0,0,0,0,0,0,CD0175,CD0174,0,0,0,0,0,0,0,0,0,0
TC0014,Green gas OPTIMELT TCR Plus CG,2025,"Advanced heat recovery for oxy/fuel fired glass furnaces, where the input gas (green gas) is converted into a hot syngas, applied for container glass (CG) production with high cullet rate, 10% electric boosting, and including oxygen preheating (Plus). ",glass (molten),kt,kt molten glass/yr,0.19,MEUR2017,0.18,0.2,https://lifeoptimelt.com/pdf/Furnace%20Solutions%20C%20OPTIMELT%20TCR%20FINAL.pdf,15 MEUR for a regular 100 kt/yr furnace and 3.5-4.5 MEUR extra for the Optimelt (add-on to oxy/fuel furnace). ,0,0,0,0,0,0,0.0057,MEUR2017,0,0,0,3% of CAPEX assumed,17,yr,15,20,0,0,green gas,3000,GJ,0,0,"Papadogeorgos & Schure (2019), Decarbonisation options for the Dutch container and tableware glass industry, PBL and TNO Energy Transition.",Direct substitution natural gas assumed,electricity,210,GJ,0,0,"Papadogeorgos & Schure, 2019",Included: electricity use for batch mixing of 48 GJ/t melt ,oxygen (gas),0.258,kt,0,0,"Papadogeorgos & Schure, 2019",192.9 m3/tn,cullet,0.763,kt,0,0,"Papadogeorgos & Schure, 2019",0,batch minerals,0.244,kt,0,0,"Mass balance, Papadogeorgos & Schure, 2019","62.3% silica, 18.4% soda ash (sodium carbonate), 7.8% limestone (calcium carbonate), 10.9% dolomite and 0.6% sodium sulphate assumed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass (molten),1,kt,0,0,"Papadogeorgos & Schure, 2019",0,flue gas,328,GJ,0,0,"Papadogeorgos & Schure, 2019","20%of flue gas recycled for internally making syngas, part of rest for preheating options. T_flue=350 Celsius",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394,kt,0,0,0,only process emissions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,https://www.lifeoptimelt.com/pdf/Furnace%20Solutions%20C%20OPTIMELT%20TCR%20FINAL.pdf,0,CD0175,CD0192,CD0030,CD0048,CD0176,CD0172,0,0,0,0,0,0,0,CD0175,CD0174,0,0,0,0,0,0,0,0,0,0
TC0015,Green gas OPTIMELT TCR Tableware,2020,"Advanced heat recovery for oxy/fuel fired glass furnaces, where the input gas (green gas) is converted into a hot syngas. Applied to tableware production, with 50% cullet rate and 5% electric boosting",glass (molten),kt,kt molten glass/yr,0.19,MEUR2017,0.18,0.2,https://lifeoptimelt.com/pdf/Furnace%20Solutions%20C%20OPTIMELT%20TCR%20FINAL.pdf,"Includes the purchase cost of oxyfuel, ORC  system and new regenerators",0,0,0,0,0,0,0.0057,MEUR2017,0,0,0,3% of CAPEX assumed,17,yr,15,20,0,0,green gas,3840,GJ,0,0,"Papadogeorgos & Schure (2019), Decarbonisation options for the Dutch container and tableware glass industry, PBL and TNO Energy Transition.","Using data model technology 7 with 5% electricity, 50% cullet, 100% oxygen",electricity,244,GJ,0,0,"Papadogeorgos & Schure, 2019",Included: electricity use for batch mixing of 48 GJ/t melt ,oxygen (gas),0.307,kt,0,0,"Papadogeorgos & Schure, 2019",229 m3/tn,cullet,0.5,kt,0,0,"Papadogeorgos & Schure, 2019",0,batch minerals,0.5,kt,0,0,"Mass balance, Papadogeorgos & Schure, 2019","62.3% silica, 18.4% soda ash (sodium carbonate), 7.8% limestone (calcium carbonate), 10.9% dolomite and 0.6% sodium sulphate assumed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass (molten),1,kt,0,0,"Papadogeorgos & Schure, 2019",0,flue gas,865,GJ,0,0,"Papadogeorgos & Schure, 2019","20%of flue gas recycled for internally making syngas, being the system's fuel. T_flue=600 Celsius",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394,kt,0,0,0,only process emissions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,CD0175,CD0192,CD0030,CD0048,CD0176,CD0172,0,0,0,0,0,0,0,CD0175,CD0174,0,0,0,0,0,0,0,0,0,0
TC0016,OPTIMELT TCR Plus Tableware,2025,"Advanced heat recovery for oxy/fuel fired glass furnaces, where the input gas is converted into a hot syngas. Applied to tableware production, with 50% cullet rate, 10% electric boosting and including oxygen preheating",glass (molten),kt,kt molten glass/yr,0.195,MEUR2017,0.185,0.205,https://lifeoptimelt.com/pdf/Furnace%20Solutions%20C%20OPTIMELT%20TCR%20FINAL.pdf,"Includes the purchase cost of oxyfuel, ORC  system and new regenerators",0,0,0,0,0,0,0.00585,MEUR2017,0,0,0,3% of CAPEX assumed,17,yr,15,20,0,0,natural gas,3560,GJ,0,0,"Papadogeorgos & Schure (2019), Decarbonisation options for the Dutch container and tableware glass industry, PBL and TNO Energy Transition.","Using data model technology 9 with 10% electricity, 50% cullet, 100% oxygen",electricity,240,GJ,0,0,"Papadogeorgos & Schure, 2019",Included: electricity use for batch mixing of 48 GJ/t melt ,oxygen (gas),0.284,kt,0,0,"Papadogeorgos & Schure, 2019",0,cullet,0.5,kt,0,0,"Papadogeorgos & Schure, 2019",0,batch minerals,0.5,kt,0,0,"Mass balance, Papadogeorgos & Schure, 2019","62.3% silica, 18.4% soda ash (sodium carbonate), 7.8% limestone (calcium carbonate), 10.9% dolomite and 0.6% sodium sulphate assumed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass (molten),1,kt,0,0,"Papadogeorgos & Schure, 2019",0,flue gas,389,GJ,0,0,"Papadogeorgos & Schure, 2019","20%of flue gas recycled for internally making syngas, being the system's fuel. T_flue=600 Celsius",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237,kt,0,0,0,"emission factor natural gas 56.6 kg/GJ accounts for 85% of emissions, process emissions another 15% (10-15%)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CD0175,CD0026,CD0030,CD0048,CD0176,CD0172,0,0,0,0,0,0,0,CD0175,CD0174,0,0,0,0,0,0,0,0,0,0
TC0017,Post-combustion CCS system oxyfuel furnace,2030,Removal of particulates/contaminants/water from the flue gases and CO2 compression into a sealed container. Storage not included. Allows for pre/post/oxyfuel combustion capturing depending on the furnace type.,carbon dioxide (compressed),kt,kt CO2 (compressed)/yr,0.174,MEUR2017,0,0,https://ec.europa.eu/clima/sites/clima/files/strategies/2050/docs/industrial_innovation_part_1_en.pdf ,"EUR 50/t packed glass=EUR45000/kt melt. Normalised to the 0.262 kt CO2 emitted/kt melt by base furnace plus 0.028 for post-melting process: 45000/.268/1.e6=0.17 MEUR/kt CO2 captured. 75% avoided, assumed 30% energy penalty of NG furnace consumption, of which 60% natural gas and rest electricity. Inputs and outputs renormalized to kt CO2 captured/compressed.",0,0,0,0,0,0,0.00523,MEUR2017,0,0,0,3% of CAPEX assumed,15,yr,0,0,0,0,carbon dioxide,1.02,kt,0,0,0,0,natural gas,2750,GJ,0,0,0,Calculated based on 30% energy penalty of natural gas furnace consumption. ,electricity,1830,GJ,0,0,https://ec.europa.eu/clima/sites/clima/files/strategies/2050/docs/industrial_innovation_part_1_en.pdf,"60% of energy is thermal, 40% is electricity. Does include storage pumping so may be too high",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,carbon dioxide (compressed),1,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176,kt,0,0,0,from natural gas consumption CCS system and 0.02 kt from difference in/captured,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/415958/Glass_Appendices.pdf,0,CD0159,CD0109,CD0026,CD0030,0,0,0,0,0,0,0,0,0,CD0159,0,0,0,0,0,0,0,0,0,0,0
TC0018,Post-melting process tableware glass,2019,"Refining, Forming, Annealing, Surface treatment, Inspection. Assumed furnace (optimelt tcr tableware) consumes 70% of total energy consumption, 29% of total goes to post-melting process CG, and 1% goes to batch mixing. Of post-melting, 65% is natural gas consumption, the rest electricity",glass product,kt,kt glass/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,yr,0,0,0,Assumed same as furnace,natural gas,1090,GJ,0,0,"Papadogeorgos & Schure (2019), Decarbonisation options for the Dutch container and tableware glass industry, PBL and TNO Energy Transition.","Assuming batch mixing and furnace constitutes 71% of total energy consumption, post-melting is 29%, and of post-melting 65% is natural gas",electricity,584,GJ,0,0,"Papadogeorgos & Schure, 2019",0,glass (molten),1.07,kt,0,0,"Papadogeorgos & Schure, 2019",0,0,0,0,0,0,"Papadogeorgos & Schure, 2019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass product,1,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614,kt,0,0,0,emission factor natural gas 56.6 kg/GJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CD0173,CD0026,CD0030,CD0175,0,0,0,0,0,0,0,0,0,CD0173,0,0,0,0,0,0,0,0,0,0,0
TC0019,Sinter plant,2017,Method of pre-processing iron ore for the blast furnace,sinter,Mt,Mt-sinter/yr,0,0,0,0,0,0,16.5,MEUR2017,0,0,Steels contribution to a low-caron Europe 2050 (2013),15 MEUR2010. Does not include processes after crude steel production,0.496,MEUR2017,0,0,0,3% of CAPEX assumed,20,yr,0,0,"Tim Peeters (2013) HIsarna, a Revolution in Steelmaking",0,iron ore,0.8,Mt,0,0,"Keys et al. (2019), Decarbonisation options for the Dutch steel industry, PBL and TNO Energy Transition.",Verified by TATA steel,calcium carbonate,0.18,Mt,0,0,"Keys et al., 2019",Verified by TATA steel,coke,0.04,Mt,0,0,EU Best available technologies - esimtated in conjuction with quantity of coke breeze produced by coke plant,0,electricity,0.124,PJ,0,0,EU Best Available Technologies - lowest value,0,natural gas,0.04,PJ,0,0,Deduced from overall natural gas use (CBS) and equal amount used in pellet and sinter plant assumption,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sinter,1,Mt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,Mt,0,0,"Keys, A., Van Hout M. and Daniëls B. (2019), Decarbonisation options for the Dutch steel industry, PBL and TNO Energy Transition.",Emission factors + carbon content of materials (example calculation in reference),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,CD0166,CD0161,CD0036,CD0158,CD0030,CD0026,0,0,0,0,0,0,0,CD0166,0,0,0,0,0,0,0,0,0,0,0
TC0020,Pellet plant,2017,Method of pre-processing iron ore for the blast furnace,iron ore pellets,Mt,Mt-pellets/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,yr,0,0,"Tim Peeters (2013) HIsarna, a Revolution in Steelmaking",0,iron ore,1.08,Mt,0,0,"Keys et al. (2019), Decarbonisation options for the Dutch steel industry, PBL and TNO Energy Transition.",Verified by TATA steel,coke,0.00839,Mt,0,0,EIPPCB (2013) EU Best Available Techniques for Iron and Steel production - esimtated in conjuction with quantity of coke breeze produced by coke plant,0,BOFG,0.231,PJ,0,0,Verfied by Tata Steel (assuming all BOFG heavy use is inputted into the pellet plant,0,natural gas,0.00839,PJ,0,0,Deduced from overall natural gas use (CBS) and equal amount used in pellet and sinter plant assumption,0,electricity,0.0765,PJ,0,0,EU Best Available Technologies - average value,0,olivine,0.0231,kt,0,0,"Keys et al., 2019",Verified by TATA Steel,calcium carbonate,0.0147,kt,0,0,"Keys et al., 2019",Verified by TATA Steel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,iron ore pellets,1,Mt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0662,Mt,0,0,"Keys, A., Van Hout M. and Daniëls B. (2019), Decarbonisation options for the Dutch steel industry, PBL and TNO Energy Transition.",Emission factors + carbon content of materials (example calculation in reference),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,CD0167,CD0161,CD0158,CD0156,CD0026,CD0030,CD0164,CD0036,0,0,0,0,0,CD0167,0,0,0,0,0,0,0,0,0,0,0
TC0021,Pellet plant no coke,2017,Method of pre-processing iron ore for the blast furnace,iron ore pellets,Mt,Mt-pellets/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,yr,0,0,"Tim Peeters (2013) HIsarna, a Revolution in Steelmaking",0,iron ore,1.08,Mt,0,0,"Keys et al. (2019), Decarbonisation options for the Dutch steel industry, PBL and TNO Energy Transition.",Verified by TATA steel,coal,0.00839,Mt,0,0,EIPPCB (2013) EU Best Available Techniques for Iron and Steel production - esimtated in conjuction with quantity of coke breeze produced by coke plant. coal replaced coke from base case,0,natural gas,0.239,PJ,0,0,natural gas replaces BOFG,0,electricity,0.0765,PJ,0,0,EU Best Available Technologies - average value,0,olivine,0.0231,kt,0,0,0,0,calcium carbonate,0.0147,kt,0,0,"Keys et al., 2019",Verified by TATA Steel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,iron ore pellets,1,Mt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481,Mt,0,0,"Keys, A., Van Hout M. and Daniëls B. (2019), Decarbonisation options for the Dutch steel industry, PBL and TNO Energy Transition.",Emission factors + carbon content of materials (example calculation in reference),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,CD0167,CD0161,CD0029,CD0026,CD0030,CD0164,CD0036,0,0,0,0,0,0,CD0167,0,0,0,0,0,0,0,0,0,0,0
